Address,Beds,Baths,Square Feet,Property Type,Listing Price
"['931','Grand','St','Orlando']",4,2,1945,MultiFamily,230000
"['3338','Robert','Trent','Jones','Dr','#310','Orlando']",3,2,1412,Condominium,270000
"[1057','S','Hiawassee','Rd','#1918','Orlando']",2,2,829,Condominium,210000
"['2071','Liston','Ct','Orlando']",4,2,1300,Residential,199000
"['8603','Dubochet','St','Orlando']",4,3,3006,Residential,825000
"['3202','Parkchester','Square','Blvd','#102','Orlando']",2,2,1235,Condominium,239500
"['8656','Elder','Ln','Orlando']",3,3,1830,Townhouse,485000
"['2532','Grand','Central','Pkwy','#19','Orlando']",2,3,1250,Condominium,260000
"['1212','S','Hiawassee','Rd','#526','Orlando']",3,2,1408,Condominium,257000
"[1065','S','Hiawassee','Rd','#1417','Orlando']",2,2,934,Condominium,195000
"['6360','Raleigh','St','#1703','Orlando']",2,2,1051,Condominium,210000
"['5433','Lake','Margaret','Dr','#194','Orlando']",2,2,1023,Condominium,212000
"['10257','Folly','Beach','Rd','Orlando']",3,3,2216,Residential,645667
"['14041','Kauai','Dr','Orlando']",4,3,2037,Residential,679260
"['5550','E','Michigan','St','#1114','Orlando']",2,2,1054,Condominium,234850
"['437','Ruth','Ln','Orlando']",4,3,1973,MultiFamily,150000
"[5325','Curry','Ford','Rd','#20','Orlando']",2,1,896,Condominium,139000
"['3508','Marston','Dr','Orlando']",4,3,2357,Residential,494500
"['9069','Lee','Vista','Blvd','#1205','Orlando']",2,2,1255,Condominium,249999
"[5533','Chrishire','Way','#F-104','Orlando']",1,1,660,Condominium,139700
"['13235','Beebe','Aly','Orlando']",3,3,1878,Residential,679000
"['6727','Fairway','Cove','Dr','Orlando']",4,3,2733,Residential,789000
"[4409','Ring','Neck','Rd','#21A','Orlando']",2,2,960,Condominium,154900
"[5550','E','Michigan','St','#3224','Orlando']",1,1,772,Condominium,172500
"['1711','Canton','St','Orlando']",2,1,1008,Residential,379000
"['3009','Marathon','Ave','Orlando']",3,2,1597,Residential,295000
"[6124','Westgate','Dr','#102','Orlando']",2,2,943,Condominium,199950
"['4801','Coachmans','Dr','#4','Orlando']",2,2,1299,Condominium,285000
"['3270','Villa','Strada','Way','Orlando']",3,3,1606,Townhouse,329850
"['7818','Saint','Andrews','Cir','Orlando']",4,3,2360,Residential,489000
"['2104','Tangerine','St','Orlando']",3,2,1311,Residential,410000
"[4606','Commander','Dr','#1134','Orlando']",1,1,735,Condominium,144000
"['7147','Yacht','Basin','Ave','#115','Orlando']",3,2,1408,Condominium,250000
"['718','Putnam','Ave','Orlando']",4,2,1200,MultiFamily,359900
"['630','Vassar','St','#2510','Orlando']",2,2,1162,Condominium,409000
"['6560','Swissco','Dr','#311','Orlando']",2,2,1088,Condominium,229900
"['4657','Lighthouse','Cir','#118','Orlando']",2,3,1177,Condominium,189000
"[4301','Lizshire','Ln','#108','Orlando']",2,1,810,Condominium,165000
"[6154','Westgate','Dr','#201','Orlando']",1,1,722,Condominium,147900
"[6171','Metrowest','Blv','Blvd','#103','Orlando']",1,1,750,Condominium,199888
"['524','Vern','Dr','Orlando']",3,2,1825,Residential,333000
"['2415','Chelsea','St','Orlando']",5,3,1284,Residential,399000
"['101','S','Eola','Dr','#1002','Orlando']",2,2,1198,Condominium,420000
"[2530','Oak','Park','Way','#202','Orlando']",2,2,846,Condominium,210000
"[4804','Lake','Ridge','Rd','#10','Orlando']",2,2,925,Condominium,165000
"['6316','Miramonte','Dr','#102','Orlando']",3,3,2010,Condominium,365000
"['6670','S','Goldenrod','Rd','#A','Orlando']",2,2,1200,Townhouse,298900
"['5136','Neponset','Ave','Orlando']",3,2,1777,Residential,290000
"['2218','Elizabeth','Ave','#3','Orlando']",2,2,1116,Condominium,299000
"['11416','Beau','Repos','Dr','Orlando']",5,6,4937,Residential,1049888
"['455','Buckminster','Cir','Orlando']",3,2,1009,Residential,450000
"['3600','Parkland','Dr','Orlando']",4,4,3476,Residential,1389900
"['5475','Vineland','Rd','#8208','Orlando']",3,2,1318,Condominium,265000
"[6171','Metrowest','Blvd','#204','Orlando']",1,1,731,Condominium,178000
"['6404','Raleigh','St','#2302','Orlando']",2,2,1051,Condominium,220000
"['3468','Soho','St','#B04','Orlando']",2,2,1233,Condominium,199000
"[4312','S','Kirkman','Rd','#1406','Orlando']",1,1,779,Condominium,162700
"['4548','Commander','Dr','#1421','Orlando']",2,2,1101,Condominium,178000
"['4606','Commander','Dr','#1111','Orlando']",2,2,1054,Condominium,190000
"['5019','Nassau','Cir','#5','Orlando']",3,3,1872,Condominium,319900
"['1804','Curry','Ave','Orlando']",3,2,1811,Residential,349000
"[838','Ellwood','Ave','Orlando']",2,1,912,Residential,369900
"['6069','Arbor','Watch','Loop','Orlando']",3,3,1652,Townhouse,414900
"['6015','Arbor','Watch','Loop','Orlando']",4,3,1862,Townhouse,420070
"['6451','Old','Park','Ln','#101','Orlando']",3,2,1247,Condominium,275000
"['3960','Southpointe','Dr','#520','Orlando']",2,2,1045,Condominium,233035
"['6034','Westgate','Dr','#203','Orlando']",1,1,1184,Condominium,179900
"[304','E','South','St','#5020','Orlando']",1,1,685,Condominium,210000
"[3704','Wells','St','Orlando']",2,1,888,Residential,195000
"['13009','Gabor','Ave','Orlando']",5,5,4065,Residential,1295000
"['4386','Lake','Underhill','Rd','#C','Orlando']",2,2,1250,Condominium,218000
"['4473','Malibu','St','Orlando']",4,2,1254,Residential,319500
"['2410','Center','Ave','Orlando']",4,2,1420,Residential,530000
"[4416','Prairie','Ct','#A','Orlando']",2,2,960,Condominium,167900
"[2071','Dixie','Belle','Dr','#2071P','Orlando']",2,2,845,Condominium,179900
"['5730','Kislin','Pl','Orlando']",3,2,1458,Residential,315000
"['3101','Cayman','Way','Orlando']",4,2,1851,Residential,429900
"['3325','S','Kirkman','Rd','#411','Orlando']",2,2,1141,Condominium,238000
"['9725','Oak','Crest','Rd','Orlando']",4,3,3001,Residential,619000
"['5355','Emerald','Isle','Dr','#1018','Orlando']",3,3,1605,Condominium,315000
"['1400','Montclair','Ct','Orlando']",3,3,2126,Residential,422400
"['860','N','Orange','Ave','#260','Orlando']",2,2,1070,Condominium,255000
"['4999','Lacaya','Way','Orlando']",3,2,1740,Residential,357000
"[2426','Tack','Room','Ln','#4','Orlando']",2,1,902,Condominium,248000
"[1041','S','Hiawassee','Rd','#3011','Orlando']",2,2,829,Condominium,199925
"['4900','Regis','Ct','Orlando']",3,2,1641,Residential,334900
"['10018','Moorshire','Cir','Orlando']",3,3,1795,Townhouse,332000
"['3005','Cashmere','Dr','Orlando']",3,2,1431,Residential,299999
"['808','Edgewater','Dr','Orlando']",3,4,2413,Residential,599900
"['5978','Braemar','Pl','#109','Orlando']",2,3,1260,Condominium,265000
"['1305','Bennett','Rd','Orlando']",3,3,2531,Residential,760000
"['3222','N','Orange','Ave','Orlando']",3,2,1189,Residential,445000
"['1517','S','Mills','Ave','Orlando']",3,3,2710,Residential,985000
"['1407','Noble','Pl','Orlando']",3,2,1328,Residential,447000
"['1000','N','Lake','Adair','Blvd','Orlando']",3,6,6576,Residential,3200000
"['448','Delicata','Dr','Orlando']",3,2,1303,Residential,310000
"['8765','Ribault','Ave','Orlando']",4,3,2658,Residential,550000
"['4827','Lanette','St','Orlando']",3,2,960,Residential,200000
"['10964','Leafshore','Loop','Orlando']",4,3,1861,Townhouse,432620
"['11980','Iselle','Dr','Orlando']",3,2,1554,Residential,430000
"['3904','Corrine','Dr','Orlando']",3,2,1430,Residential,469900
"['5124','Conroy','Rd','#13','Orlando']",1,1,711,Condominium,145000
"['4093','Dijon','Dr','#4093H','Orlando']",2,2,1165,Condominium,165000
"[2532','Robert','Trent','Jones','Dr','#1523','Orlando']",2,1,933,Condominium,165000
"['5801','Whitley','Bay','Ln','Orlando']",4,2,2162,Residential,415000
"['150','E','Robinson','St','#2505','Orlando']",2,2,1133,Condominium,549900
"['10312','Woodward','Winds','Dr','Orlando']",5,4,4578,Residential,1400000
"['4105','Fairview','Vista','Pt','#224','Orlando']",2,2,1065,Condominium,266900
"['5432','Log','Grove','Ln','Orlando']",4,3,2397,Residential,538570
"['6030','Arbor','Watch','Loop','Orlando']",4,3,2908,Residential,665640
"['4054','Thomassa','Ct','Orlando']",3,2,1624,Residential,349900
"['1015','E','Amelia','St','Orlando']",2,2,1526,Residential,449000
"['1510','Woodland','St','Orlando']",4,3,3120,Residential,749000
"['525','E','Jackson','St','#408','Orlando']",2,2,1320,Condominium,355000
"['6915','Needle','Pointe','Dr','Orlando']",4,2,1380,Residential,354999
"[2035','Dixie','Belle','Dr','#2035G','Orlando']",2,2,830,Condominium,169000
"['2189','Liston','Ct','Orlando']",4,2,1500,Residential,299900
"['3301','Soho','St','#49-201','Orlando']",3,2,1430,Condominium,285000
"['3468','Soho','St','#301','Orlando']",2,2,1107,Condominium,219500
"['4809','Normandy','Pl','#103','Orlando']",2,2,1080,Condominium,189000
"['1525','S','Mills','Ave','Orlando']",3,1,1329,Residential,425000
"['322','E','Central','Blvd','#1901','Orlando']",3,2,1932,Condominium,1096000
"['6091','Froggatt','St','Orlando']",3,2,1833,Residential,395000
"['3125','Graceland','Ct','Orlando']",2,2,1083,Attached-Home,289900
"['6068','Willowpointe','Cir','#202','Orlando']",2,2,914,Condominium,235000
"['524','Lanark','Ct','Orlando']",4,4,2070,Townhouse,495000
"['3567','Shallot','Dr','#104','Orlando']",3,3,1682,Townhouse,324900
"['10376','Folly','Beach','Rd','Orlando']",4,3,1861,Townhouse,545000
"['5121','Jalisco','Ln','Orlando']",3,3,2052,Residential,449000
"['536','W','Par','St','#5','Orlando']",2,3,1800,Condominium,499900
"['2908','Nancy','St','Orlando']",3,2,1495,Residential,509900
"['2312','Lielasus','Dr','Orlando']",5,3,2865,Residential,629900
"['5140','Conroy','Rd','#22','Orlando']",2,2,988,Condominium,178900
"['3285','Westridge','Blvd','#103','Orlando']",2,2,934,Condominium,228011
"['2532','Robert','Trent','Jones','Dr','#1522','Orlando']",2,1,933,Condominium,179000
"['4518','Commander','Dr','#1931','Orlando']",3,2,1253,Condominium,175000
"['5156','Conroy','Rd','#1124','Orlando']",2,2,1028,Condominium,189000
"['621','Cathcart','Ave','#5','Orlando']",2,2,1160,Condominium,294000
"[7395','Universal','Blvd','#204','Orlando']",1,1,671,Condominium,198000
"['155','S','Court','Ave','#1602','Orlando']",2,2,1261,Condominium,414900
"['16','Nancy','Lee','Ave','Orlando']",3,2,1290,Residential,390000
"['4421','Sebastian','Way','Orlando']",2,1,952,Residential,239900
"['9865','Old','Patina','Way','Orlando']",4,3,3049,Residential,639900
"['5550','E','Michigan','St','#1107','Orlando']",3,2,1292,Condominium,276000
"['706','Braidwood','Ln','Orlando']",3,2,1651,Residential,439900
"['5067','Stone','Harbour','Rd','Orlando']",3,2,1418,Residential,320000
"['13119','Granger','Ave','Orlando']",5,5,4054,Residential,1049777
"['3709','Atrium','Dr','Orlando']",2,2,820,Condominium,185000
"['3728','S','Lake'',','Orlando','Pkwy','Orlando']",3,4,2695,Residential,490000
"['5284','Signal','Hill','Rd','Orlando']",3,2,1560,Residential,289900
"['2659','Lake','Shore','Dr','Orlando']",4,4,3704,Residential,2800000
"['122','N','Mills','Ave','Orlando']",2,1,1691,Residential,475000
"['5861','La','Costa','Dr','#115','Orlando']",2,2,1125,Condominium,159999
"['7395','Universal','Blvd','#606','Orlando']",2,2,1056,Condominium,299900
"['1602','Park','Lake','St','#5','Orlando']",3,4,2192,Townhouse,650000
"['1602','Park','Lake','St','#4','Orlando']",3,4,2081,Townhouse,615000
"['5423','Timberchase','Ct','Orlando']",3,2,1100,Residential,325000
"['5423','Timberchase','Ct','Orlando']",3,2,1100,Residential,325000
"['1602','Park','Lake','St','#3','Orlando']",3,4,2120,Townhouse,625000
"['806','W','Lake','Mann','Dr','Orlando']",3,3,2417,Residential,625000
"['1602','Park','Lake','St','#2','Orlando']",3,4,2150,Townhouse,625000
"['7557','Laureate','Boulevard','#','6201','Orlando']",2,2,1368,MultiFamily,394900
"['4528','Commander','Dr','#2025','Orlando']",2,1,934,Condominium,165000
"['150','E','Robinson','St','#2405','Orlando']",2,2,1140,Condominium,544900
"['155','S','Court','Ave','#1606','Orlando']",1,1,729,Condominium,269900
"['1913','Westpointe','Cir','Orlando']",3,2,1254,Residential,450000
"['8513','Corinth','Pointe','Ct','Orlando']",4,3,3070,Residential,660000
"['120','W','America','St','#8','Orlando']",1,1,636,Condominium,152500
"['6383','Conejo','Ter','#102','Orlando']",3,3,2010,Townhouse,440000
"['1522','W','Washington','St','Orlando']",4,3,2068,Residential,310000
"['1589','S','Oxalis','Ave','Orlando']",3,1,950,Residential,299999
"['1412','N','Bumby','Ave','Orlando']",3,2,1544,Residential,455000
"['8445','Nemours','Pkwy','Orlando']",3,2,1747,Residential,586000
"['4739','Creekside','Park','Ave','Orlando']",3,3,2081,Residential,450000
"['827','Dartmouth','St','Orlando']",4,4,2548,Residential,1129000
"['833','Dartmouth','St','Orlando']",4,4,2548,Residential,1129000
"['3534','Southpointe','Dr','#1','Orlando']",1,1,675,Condominium,152500
"['6119','Metrowest','Blvd','#116','Orlando']",4,3,1868,Condominium,367000
"['10514','Green','Ivy','Ln','Orlando']",3,2,2274,Townhouse,439500
"['911','N','Orange','Ave','#125','Orlando']",1,1,763,Condominium,199900
"['415','Sunset','Dr','Orlando']",2,1,1140,Residential,228500
"['1329','Radclyffe','Rd','Orlando']",4,3,2428,Residential,678500
"['4900','Elese','St','Orlando']",4,2,1104,Residential,265000
"['9575','Silver','Buttonwood','St','Orlando']",3,3,1742,Townhouse,399900
"['7216','Hawksnest','Blvd','Orlando']",5,4,3136,Residential,639000
"['3368','Parkchester','Square','Blvd','#103','Orlando']",2,2,1160,Condominium,204900
"['2652','Robert','Trent','Jones','Dr','#517','Orlando']",2,2,1014,Condominium,205000
"['1822','Biscayne','Dr','Orlando']",3,2,1965,Residential,655000
"['4915','Oakbrooke','Pl','Orlando']",4,2,1969,Residential,399000
"['2019','Dixie','Belle','Dr','#2019A','Orlando']",4,2,1192,Condominium,234000
"['5865','Manchester','Bridge','Dr','Orlando']",3,2,1717,Residential,409000
"['121','W','Grant','St','Orlando']",3,4,1969,Townhouse,598000
"['2500','Depauw','Ave','Orlando']",2,2,1062,Residential,400000
"['5637','Andora','St','Orlando']",3,2,1610,Residential,312000
"['4600','Arcie','St','Orlando']",3,2,1792,Residential,399000
"['9855','Nonacrest','Dr','Orlando']",4,2,2110,Residential,499000
"['1832','Meeting','Pl','#102','Orlando']",3,2,1410,Condominium,565000
"['530','E','Central','Blvd','#501','Orlando']",1,1,971,Condominium,299000
"['5132','City','St','#324','Orlando']",2,2,1063,Condominium,219900
"['4613','Ring','Neck','Rd','#B1','Orlando']",2,2,1061,Condominium,174900
"['6524','Swissco','Dr','#1012','Orlando']",3,2,1286,Condominium,277000
"['3118','S','Semoran','Blvd','#7','Orlando']",2,2,966,Condominium,215000
"['5974','Westgate','Dr','#201','Orlando']",2,2,991,Condominium,189900
"['9981','Moss','Rose','Way','Orlando']",4,3,2689,Residential,699900
"['5536','Metrowest','Blvd','#106','Orlando']",2,1,1093,Condominium,185500
"['3368','Robert','Trent','Jones','Dr','#30108','Orlando']",3,2,2002,Condominium,356900
"['6396','Raleigh','St','#2911','Orlando']",1,1,991,Condominium,210000
"['2206','Montana','St','Orlando']",3,2,1343,Residential,475000
"['3006','Huntington','St','Orlando']",3,2,2085,Residential,525000
"['7315','Windham','Harbour','Ave','Orlando']",5,3,3194,Residential,590000
"['9819','Brown','Burrow','St','Orlando']",5,4,2908,Residential,679000
"['3129','Eagle','Blvd','#E','Orlando']",3,2,1073,Condominium,325000
"['61','W','Grant','St','Orlando']",3,4,1943,Townhouse,529000
"['9783','Covent','Garden','Dr','Orlando']",4,5,3656,Residential,2150000
"['5737','Gatlin','Ave','#422','Orlando']",2,2,1054,Condominium,180000
"['8575','Lake','Nona','Shore','Dr','Orlando']",5,5,4265,Residential,3345000
"['6977','Dolce','St','Orlando']",4,4,2988,Residential,699000
"['9672','Bryanston','Dr','Orlando']",5,6,5107,Residential,2999000
"['1085','S','Hiawassee','Rd','#511','Orlando']",2,2,829,Condominium,230000
"['1702','Cardinal','Rd','Orlando']",3,2,1958,Residential,549000
"['7753','Bardmoor','Hill','Cir','Orlando']",5,3,3838,Residential,759000
"['6111','Metrowest','Blvd','#102','Orlando']",3,3,1678,Condominium,322000
"['4569','Lighthouse','Cir','#41','Orlando']",2,2,1027,Condominium,160000
"['11850','Aurelio','Ln','Orlando']",4,4,3105,Residential,799000
"['1036','N','Fern','Creek','Ave','Orlando']",3,1,1012,Residential,425000
"['9417','Tawnyberry','St','Orlando']",3,3,1755,Townhouse,379900
"['5414','Seedling','Ln','Orlando']",3,2,1152,Residential,290000
"['141','Merton','Aly','Orlando']",3,3,1594,Townhouse,359900
"['6153','Metrowest','Blvd','#103','Orlando']",3,2,1285,Condominium,294000
"['2513','E','Central','Blvd','#B','Orlando']",3,3,1700,Townhouse,490000
"['1049','Formosa','Ave,Winter','Park']",3,2,1360,Residential,399900
"['155','S','Court','Ave','#1706','Orlando']",1,1,729,Condominium,272000
"['3114','E','Jefferson','St','Orlando']",3,2,925,Residential,320000
"['542','W','Par','St','#5','Orlando']",2,3,1800,Condominium,389900
"['7919','Northlake','Pkwy','Orlando']",4,3,1628,Townhouse,445000
"['2019','Dixie','Belle','Dr','#2019W','Orlando']",3,2,11923,Condominium,219000
"['9097','Laureate','Blvd','Orlando']",3,3,1776,Townhouse,525000
"['540','W','Par','St','#540','Orlando']",2,2,1200,Condominium,329000
"['1434','Catherine','St','Orlando']",3,3,1761,Townhouse,459000
"['6235','Goethe','St','#105','Orlando']",3,3,1682,Townhouse,329000
"['6842','Dolce','St','Orlando']",4,3,2822,Residential,670000
"['4631','Ring','Neck','Rd','#39-A','Orlando']",2,2,960,Condominium,174900
"['7270','Westpointe','Blvd','#914','Orlando']",2,1,1021,Condominium,207500
"['117','E','Concord','St','#8','Orlando']",3,4,1834,Townhouse,574900
"['5035','Southlawn','Ave','Orlando']",4,3,2936,Residential,615000
"['821','Thalia','Dr','Orlando']",5,2,1375,Residential,330000
"['9360','Santorini','Dr','Orlando']",4,4.5,4416,Residential,1648995
"['213','E','Concord','St','Orlando']",6,5,4241,Residential,1700000
"['217','Esther','St','Orlando']",2,1,1044,Residential,346000
"['11859','Barletta','Dr','Orlando']",4,4,2616,Residential,749000
"['9864','Covent','Garden','Dr','Orlando']",5,7,5760,Residential,3300000
"['9544','Tavistock','Lakes','Blvd','Orlando']",5,4,2928,Residential,1024800
"['8435','Reymont','St','Orlando']",3,3,1970,Residential,605000
"['3205','Oak','Bluff','Dr','Orlando']",3,2,1571,Residential,325000
"['4456','Ring','Neck','Rd','#28-C','Orlando']",2,2,1084,Condominium,175000
"['25','NE','Ivanhoe','Blvd','Orlando']",3,2,1976,Residential,599900
"['14676','Walcott','Ave','Orlando']",4,4,2966,Residential,1150000
"['2528','Robert','Trent','Jones','Dr','#1626','Orlando']",3,2,1295,Condominium,249800
"['3668','Iditarod','Ln','Orlando']",3,3,1534,Townhouse,354900
"['204','E','South','St','#2062','Orlando']",1,1,744,Condominium,202500
"['5187','La','Mancha','Ct','#25','Orlando']",1,1,625,Condominium,137900
"['1732','Sage','Creek','Ct','Orlando']",3,2,1332,Residential,331000
"['101','Forest','Cir','Orlando']",4,1,1212,Residential,390000
"['150','E','Robinson','St','#827','Orlando']",1,2,1195,Condominium,425000
"['4705','Lawne','Blvd','Orlando']",3,2,1132,Residential,199000
"['6648','Time','Square','Ave','#105','Orlando']",3,3,1634,Townhouse,295000
"['14226','Lanikai','Beach','Dr','Orlando']",4,3,2037,Residential,606987
"['7573','Laureate','Blvd','#1104','Orlando']",2,2,1535,Condominium,419000
"['6466','Cava','Alta','Dr','#304','Orlando']",3,2,1447,Condominium,299000
"['3013','Herold','Dr','Orlando']",3,2,1107,Residential,254995
"['8674','Valentine','Aly','Orlando']",2,3,1449,Townhouse,489995
"['515','Altaloma','Ave','Orlando']",3,2,1177,Residential,499000
"['10050','Brown','Burrow','St','Orlando']",4,3,2397,Residential,585000
"['552','Buckminster','Cir','Orlando']",3,2,1341,Residential,504900
"['3872','Lake','Warren','Dr','Orlando']",5,3,2304,Residential,499900
"['7345','Grotto','Ave','Orlando']",3,3,2000,Residential,625000
"['568','S','Osceola','Ave','#15','Orlando']",2,3,1657,Townhouse,375000
"['7517','Laureate','Blvd','#4304','Orlando']",2,2,1486,Condominium,434999
"['6104','Curry','Ford','Rd','#106','Orlando']",2,2,1051,Condominium,190000
"['9168','Camden','Gardens','St','Orlando']",3,3,1348,Townhouse,386500
"['2150','Whitney','Marsh','Aly','Orlando']",2,2.5,1449,MultiFamily,549995
"['1700','Robin','Rd','Orlando']",3,2,2140,Residential,625000
"['6412','Queens','Borough','Ave','#205','Orlando']",1,1,943,Condominium,179000
"['8058','Corkfield','Ave','Orlando']",3,2,1767,Residential,599000
"['2508','Woodgate','Blvd','#201','Orlando']",2,2,930,Condominium,170000
"['808','Randall','St','Orlando']",4,2,1062,Residential,178800
"['6506','S','Goldenrod','Rd','#A','Orlando']",2,2,1200,Condominium,290000
"['1601','Wilson','Ave','Orlando']",3,3,1836,Townhouse,414000
"['95','Mcmillian','Dr','Orlando']",5,3,3460,Residential,849121
"['340','Mashie','Ln','Orlando']",3,3,3730,Residential,1225000
"['1200','Lake','Baldwin','Ln','Orlando']",3,4,2234,Townhouse,750000
"['13184','Markowitz','Aly','Orlando']",5,4,3415,Residential,768713
"['124','E','Muriel','St','Orlando']",3,2,1354,Residential,445000
"['2600','Musselwhite','Ave','Orlando']",2,2,1027,Residential,335000
"['10340','Marconi','Ave','Orlando']",4,4,2247,Residential,659554
"['10358','Marconi','Ave','Orlando']",3,3,2411,Residential,731450
"['13203','E','Mcmillan','Dr','Orlando']",4,4,3412,Residential,835322
"['10376','Marconi','Ave','Orlando']",3,3,1788,Residential,736546
"['10259','Pearson','Ave','Orlando']",4,4,2288,Residential,730627
"['9922','Rodbell','St','Orlando']",4,4,2328,Residential,724564
"['13268','Mcmillian','Dr','Orlando']",5,5,3909,Residential,952897
"['806','E','Livingston','St','Orlando']",3,2,1398,MultiFamily,599900
"['2913','W','Amelia','St','Orlando']",3,1,1073,Residential,189500
"['7935','Nemours','Pkwy','Orlando']",5,4,2768,Residential,829900
"['502','Lake','Como','Cir','Orlando']",4,3,2020,Residential,500000
"['11854','Nautica','Dr','Orlando']",4,3,1810,Townhouse,465000
"['1614','Gadsen','Blvd','Orlando']",3,2,1275,Residential,395000
"['155','S','Court','Ave','#2706','Orlando']",1,1,729,Condominium,285000
"['5156','Conroy','Rd','#1113','Orlando']",2,2,1028,Condominium,175000
"['10030','Cobalt','Bay','Rd','Orlando']",4,3,2411,Residential,575000
"['3152','Barnstable','Pl','Orlando']",3,2,1571,Residential,310000
"['4969','Casaba','Pl','Orlando']",3,2,1892,Residential,449999
"['2301','Oak','Park','Way','#101','Orlando']",2,2,953,Condominium,191000
"['2705','Gulfstream','Rd','Orlando']",3,2,1633,Residential,402000
"['6144','Tivoli','Gardens','Blvd','Orlando']",3,3,1464,Townhouse,350000
"['9531','Silver','Buttonwood','St','Orlando']",3,3,1805,Townhouse,374999
"['5050','Heartland','St','Orlando']",4,3,2442,Residential,510000
"['1416','Maury','Rd','Orlando']",3,2,1400,Residential,435000
"['4971','Longmeadow','Park','St','Orlando']",4,3,2970,Residential,659999
"['130','Strickland','Aly','Orlando']",5,5,3518,Residential,887009
"['1935','Conway','Rd','#C6','Orlando']",3,2,1334,Condominium,249900
"['4117','S','Semoran','Blvd','#8','Orlando']",1,2,765,Condominium,124500
"['3406','Soho','St','#303','Orlando']",1,1,945,Condominium,155000
"['3150','Stowe','St','#107','Orlando']",3,3,1682,Condominium,365000
"['150','E','Robinson','St','#3410','Orlando']",2,2,1138,Condominium,660000
"['2007','Dixie','Belle','Dr','#2007I','Orlando']",1,2,830,Condominium,159900
"['14218','Lanikai','Beach','Dr','Orlando']",3,2.5,2216,Residential,666360
"['2249','Ohara','Ct','#1059','Orlando']",3,3,1787,Condominium,319000
"['5550','E','Michigan','St','#2102','Orlando']",1,1,846,Condominium,174900
"['1329','Margate','Ave','Orlando']",2,2,1322,Residential,399000
"['925','Mayfair','Cir','Orlando']",4,3,2963,Residential,950000
"['150','E','Robinson','St','#20B-3','Orlando']",2,2,1132,Condominium,624999
"['1217','Reading','Dr','Orlando']",4,3,3090,Residential,850000
"['4078','Ferrow','St','Orlando']",3,1,977,Residential,189900
"['6','Mowry','Ct','Orlando']",5,5,3630,Residential,848593
"['5','Mowry','Ct','Orlando']",4,4,4226,Residential,831659
"['4','Mowry','Ct','Orlando']",4,3,3210,Residential,833893
"['3','Mowry','Ct','Orlando']",4,3,3210,Residential,848893
"['8703','Windsor','Pointe','Dr','Orlando']",5,4,3479,Residential,729950
"['1','Mowry','Ct','Orlando']",5,5,3630,Residential,926593
"['190','Milfoil','Ave','Orlando']",3,2,2085,Residential,720156
"['202','E','South','St','#5050','Orlando']",1,1,744,Condominium,204000
"['19277','Allium','Pl','Orlando']",4,3,2235,Residential,647523
"['18435','Mowry','Ct','Orlando']",5,4,3628,Residential,879564
"['411','Lakeview','St','Orlando']",2,1,1526,Residential,380000
"['Plan','Deerfield','-','8704','Crick','Aly','Orlando']",5,3.5,3764,Residential,777900
"['Plan','Baldwin','-','8704','Crick','Aly','Orlando']",4,3.5,3404,Residential,736900
"['Plan','Prescott','-','8704','Crick','Aly','Orlando']",5,4.5,4024,Residential,805900
"['5271','Jennifer','Pl','Orlando']",3,2,1860,Residential,429000
"['322','E','Central','Blvd','#513','Orlando']",2,2,1157,Condominium,430000
"['14526','Orchid','Island','Dr','Orlando']",2,3,1472,Townhouse,389975
"['1441','Stetson','St','Orlando']",3,2,1365,Residential,499000
"['3315','Parkchester','Square','Blvd','#302','Orlando']",3,2,1489,Condominium,320000
"['1006','Nottingham','St','Orlando']",3,3,2725,Residential,649000
"['385','Niblick','Way','Orlando']",5,3,2327,Residential,885000
"['1935','S','Conway','Rd','#A8','Orlando']",3,2,1334,Condominium,240000
"['2759','L','B','Mcleod','Rd','#B','Orlando']",1,1,780,Condominium,95000
"['9978','Bennington','Chase','Dr','Orlando']",5,3,2768,Residential,600000
"['54','W','Jersey','St','#8','Orlando']",3,4,2100,Townhouse,650000
"['13473','Panama','Beach','Ct','Orlando']",5,5,4263,Residential,1297000
"['14268','Sapelo','Beach','Dr','Orlando']",3,2.5,1652,MultiFamily,482515
"['12245','Regal','Lily','Ln','Orlando']",4,2,1938,Residential,659900
"['1828','Kalurna','Ct','Orlando']",3,3,2500,Residential,799000
"['1101','Morris','Ave','Orlando']",3,2,1078,Residential,399000
"['5152','Conroy','Rd','#1333','Orlando']",1,1,597,Condominium,175350
"['5160','Conroy','Rd','#1411','Orlando']",2,2,988,Condominium,190000
"['2203','Yankee','Pl','#428','Orlando']",2,2,874,Condominium,229000
"['7240','Westpointe','Blvd','#1117','Orlando']",3,2,1423,Condominium,240000
"['2805','Gulfstream','Ct','Orlando']",3,2,1723,Residential,360000
"['100','S','Eola','Dr','#PH220','Orlando']",4,4,4800,Condominium,2750000
"['7310','Westpointe','Blvd','#626','Orlando']",2,2,1071,Condominium,209900
"['3403','Greenwich','Village','Blvd','#103','Orlando']",2,2,1160,Residential,245000
"['3406','Soho','St','#305','Orlando']",2,2,1233,Condominium,230000
"['4802','Lighthouse','Cir','#38','Orlando']",2,2,935,Condominium,135000
"['9652','English','Laurel','Ave','Orlando']",6,6.5,4961,Residential,1851995
"['5132','Conroy','Rd','#28','Orlando']",3,2,1237,Condominium,219900
